latency_ms
2495.12
999.47
2498.51
992.99
2502.21
1500.07
1503.68
2492.48
993.70
2531.33
1505.95
1496.23
2506.47
1492.16
1501.13
2505.40
989.95
2502.37
993.46
2655.58
988.74
2494.56
1498.11
1488.56
2508.79
1496.95
1602.94
1505.74
2506.65
996.91
2497.91
1488.07
1492.65
2530.23
990.01
2496.67
1507.62
2504.35
4026.02
4001.23
4006.74
2757.69
1494.58
1489.94
2507.97
1492.98
1495.57
2499.83
1005.67
2503.64
997.23
2501.27
1490.51
1498.78
2506.76
1022.22
2495.73
1501.27
1492.67
2531.20
999.00
2500.32
1484.75
1498.29
2497.61
1008.45
2503.30
1490.53
1496.96
2496.00
1003.74
2522.50
1007.70
2505.58
1495.97
1521.36
2503.67
992.99
2499.95
1493.25
1513.04
2506.59
994.83
2501.28
1508.39
1497.21
2494.68
991.24
2497.73
1010.79
2491.86
1507.42
1492.11
2497.65
1003.00
2509.65
1506.24
1517.66
2501.40
1009.06
2507.45
1013.85
2495.32
1005.57
2496.95
1496.58
1486.88
2596.19
994.58
2492.20
995.55
2532.49
1025.50
2490.73
1533.68
1489.40
2496.92
988.67
2547.88
1491.73
1493.61
2509.51
986.05
2500.88
1496.01
1486.79
2494.85
1000.95
2006.13
2507.20
1007.81
1767.43
2494.57
998.07
2499.60
1497.28
1500.28
2492.69
1008.94
2526.76
997.85
2505.00
1494.46
1500.56
2502.87
986.35
2510.69
1495.14
1503.61
2550.90
1007.20
2494.56
998.34
2508.25
1491.23
1505.66
2498.66
1002.20
2490.59
1511.31
1500.95
2507.43
988.46
2532.30
1534.17
1492.31
2495.51
992.48
2507.64
1494.87
1490.93
2505.66
997.45
2517.19
1496.10
1489.62
2502.92
997.77
2656.09
988.06
2512.27
987.86
2501.07
1010.50
2509.14
1010.58
2525.54
984.74
2498.00
1509.76
1491.33
2550.36
1252.50
1519.57
2505.47
1249.46
1490.63
2517.28
1497.81
1488.51
2514.71
997.71
2502.93
1505.46
1499.98
2513.10
997.15
2506.27
1493.14
1494.99
2544.98
998.30
2514.02
987.65
2511.02
1490.47
1512.82
2515.66
991.82
2496.49
1493.21
1516.61
2527.50
991.33
2500.66
1514.12
1520.82
1492.83
2498.34
1003.78
2519.50
1490.39
1490.39
2527.15
4265.32
4251.19
2504.13
1506.86
2504.94
997.58
2502.51
1502.75
1488.35
2547.43
1017.02
2498.25
988.66
2493.61
1487.86
1498.55
2500.16
1504.77
1495.65
2509.75
1051.89
2498.95
1015.15
2503.35
1006.84
2501.99
1546.72
1490.77
2499.25
992.75
2517.23
1258.19
1530.11
2501.06
1507.93
1508.56
2525.32
1268.75
1500.94
2500.41
1010.16
2508.38
1510.15
1507.69
2495.02
992.82
2496.38
1521.94
1503.77
2499.58
1037.82
2519.02
1004.72
2513.32
1509.61
1489.25
2494.46
998.18
2500.92
1001.01
2491.38
1537.62
1579.28
1506.10
2512.35
992.35
2534.89
1503.85
1505.80
2503.96
990.39
2598.79
1499.53
1496.34
2551.17
1015.66
2517.59
4045.63
4004.47
2501.57
2503.00
1002.49
2502.96
999.75
2507.27
1490.19
1489.64
2493.88
1016.83
2503.15
1489.71
1506.10
2569.46
1005.14
2512.78
1505.64
1495.80
2516.16
998.99
2493.27
1493.22
1492.48
2503.17
999.69
2523.24
999.40
2491.72
4615.50
2502.18
2503.27
994.66
2503.50
1006.30
2502.58
1497.50
1492.60
2528.82
1044.12
2507.22
1490.04
1500.90
2505.38
989.12
2495.59
1507.02
1505.24
2524.48
994.99
2496.02
1003.00
2500.83
1499.66
1509.38
2519.53
1000.86
2509.24
1488.40
1507.55
2498.30
1008.11
2508.26
1512.77
1499.30
2504.80
1005.68
2504.69
988.97
2523.70
1497.95
1494.35
2492.57
1000.03
2531.79
1489.43
1493.78
2512.66
1005.49
2521.48
1013.45
2510.61
1501.28
1511.11
2499.16
993.96
2511.51
1536.47
1543.54
1505.24
2502.65
1497.92
1505.27
2495.31
1046.25
2495.60
991.64
2494.05
993.08
2585.14
1034.11
2505.27
988.57
2498.25
1510.07
1514.99
2520.54
1012.19
2500.84
1013.97
2525.29
1003.01
2500.03
1001.34
2507.65
1008.04
2506.26
1515.46
1505.46
2578.85
994.37
2501.66
1010.17
2502.96
1507.10
1576.17
1752.98
2527.25
1002.66
2506.69
990.44
2617.62
993.97
2553.22
1032.20
2502.62
1004.19
2512.67
1016.11
2510.60
1788.31
1496.98
1512.38
2514.69
4257.47
4008.09
2502.79
2531.30
998.05
2508.98
1289.42
1508.49
2508.44
1500.70
1507.62
2497.68
1006.29
2501.85
991.91
2497.66
1500.34
1507.17
1797.03
2497.73
1262.70
1526.81
2515.80
1508.46
1511.89
2076.80
1781.55
1530.64
2494.67
997.58
3005.34
4272.49
2500.51
1509.15
2569.68
1018.46
2496.28
1000.82
2755.65
4004.30
4302.96
2499.40
1501.52
2500.06
1029.41
2511.31
997.13
2548.53
994.44
2520.93
1501.96
1524.01
2504.87
994.26
2501.20
1527.53
1497.67
2522.15
991.73
2498.22
997.22
2502.20
1511.44
1518.53
2508.44
999.17
2506.35
1010.74
2529.14
1514.06
1501.86
2499.54
996.16
2535.84
1007.59
2514.42
1491.64
1490.33
2514.50
1016.03
2526.84
1023.23
2503.22
1504.69
1503.80
2519.69
1041.45
2509.87
994.40
2519.46
1512.26
1512.92
2509.75
1022.23
2517.45
990.67
2535.20
1032.06
2510.45
987.12
2563.12
1503.28
1491.45
2506.84
995.04
2502.23
997.40
2530.40
1517.84
1531.42
2536.22
1033.03
2543.58
987.92
2514.37
998.41
2511.13
1511.07
1508.61
2507.84
996.66
2502.47
1502.84
1542.41
2498.34
1004.52
2530.56
993.66
2498.67
1015.11
2503.31
986.77
2503.86
1524.45
1494.40
2522.03
991.57
2504.64
1496.19
1498.26
2530.37
1010.06
2510.90
1003.20
2513.82
1007.49
2508.22
1006.32
2759.72
1023.51
2490.19
1027.00
2512.52
989.87
2546.46
1000.85
2496.28
1510.01
1499.78
2564.96
1140.43
2505.84
1004.77
2508.59
987.59
2503.99
1501.99
1500.15
2498.03
1005.59
1488.58
2696.02
1007.73
2495.74
985.51
2505.12
990.02
2498.94
1494.28
1505.71
2498.32
1497.44
1493.23
2510.02
990.91
2492.43
1504.05
1509.73
2523.91
997.82
2488.68
1487.44
1482.98
2509.76
1007.86
2506.09
1487.33
1503.18
2496.88
1001.83
2490.99
1502.62
1501.19
2499.26
986.62
2501.71
1496.79
1492.15
2505.93
1019.86
2516.85
993.40
2500.84
1500.59
1492.78
2522.67
1002.53
2490.13
1487.07
1490.42
2498.88
1034.32
2494.47
991.44
2489.79
1488.46
1494.27
1490.64
2497.50
1502.70
1495.10
2521.58
986.83
2492.64
1493.65
1488.91
2497.44
1005.60
2511.15
1498.45
1500.87
2505.14
1007.97
2534.10
996.12
2499.65
996.92
2494.13
1525.39
1498.74
2508.55
990.18
2513.28
1498.10
1499.03
2500.25
990.88
2506.52
1241.57
2498.91
988.01
2494.58
1573.11
1501.20
1520.49
2507.30
1491.65
1498.99
2521.59
992.05
2492.46
1516.64
1509.86
2497.95
997.40
2492.09
1509.06
1678.56
1495.36
2504.52
1497.21
1627.84
2496.37
1017.67
2501.42
1000.24
2512.14
1522.89
1491.29
2494.53
4271.22
5259.40
4260.12
2505.62
2716.85
2505.49
2505.88
1021.11
2537.89
1004.06
2505.31
1013.91
2527.77
1515.97
1504.22
2506.82
1011.38
2516.00
1510.41
1518.25
2522.32
989.18
2503.55
1000.07
2521.43
1498.43
1493.65
2508.13
2500.86
2503.95
2510.21
1022.24
2500.15
1009.52
2517.76
1518.89
1510.83
2508.79
1022.45
2505.67
1001.84
2009.48
2500.05
999.45
1719.40
2509.55
1019.15
2509.80
1497.79
1498.27
2509.13
989.37
2502.70
1498.38
1513.18
2525.03
997.23
2509.46
995.94
2508.99
1504.72
1512.07
2504.30
996.12
2500.50
1536.50
1508.92
2544.40
1251.95
1605.15
2512.55
1003.27
2529.92
1271.97
1527.58
2505.78
1497.03
1500.02
2499.09
1005.14
2526.34
1506.80
1508.17
2524.65
994.56
2513.46
995.44
2517.15
1009.06
2499.57
1035.38
2501.24
1517.71
1492.09
2512.24
1009.59
2514.92
997.95
2506.02
1499.05
1502.37
2507.52
1009.12
2589.21
995.19
2517.09
1008.71
2504.41
1504.34
1513.44
2520.78
992.26
2507.80
999.32
2497.30
993.70
2499.32
1541.12
1505.05
2529.53
1019.73
2500.71
995.94
2571.60
1003.44
2531.88
1011.72
2515.61
1774.55
1121.12
2529.12
1500.93
1494.77
2497.46
1014.89
2510.05
1532.92
1543.73
2509.51
991.46
2511.58
1001.54
2512.23
1492.49
1496.75
2516.02
1006.81
2500.80
1000.08
2542.97
1529.13
1499.93
2499.31
1005.22
2513.85
1008.02
2493.38
1507.06
1494.99
2514.77
1015.99
2662.16
1002.72
2514.98
1023.36
2541.45
998.31
2580.66
1006.85
2521.68
1025.23
2498.69
992.88
2502.19
1498.77
1550.05
2521.18
997.49
2497.11
1498.34
1512.34
2511.88
996.88
2500.63
1637.72
1524.28
2499.93
995.23
2518.51
1031.21
2517.86
1038.99
2522.52
1013.43
2502.05
1001.60
2508.00
1500.51
1503.31
2538.71
1007.42
2505.14
1500.17
1501.23
2510.52
1053.11
2525.54
991.66
2515.30
1506.03
1523.27
2499.54
997.45
2506.34
1006.05
2526.19
1494.43
1493.74
2514.95
987.55
2539.69
1006.58
2511.19
1500.02
1488.65
2508.38
988.12
2494.30
1499.03
1529.74
2504.93
1002.23
2500.92
1059.13
2523.08
1491.36
1527.71
2511.92
1015.23
2513.18
1001.64
2500.61
1512.63
1505.78
2519.27
1102.93
2492.90
993.84
2556.20
994.80
2505.56
1262.68
2521.46
1012.29
2507.29
1014.28
2548.98
1514.90
1510.43
2500.85
1000.46
2502.61
1043.19
2495.84
1498.00
1521.96
2503.24
1030.58
2516.17
1032.40
2516.66
1500.84
1493.67
2502.43
1024.15
2501.53
4424.99
2536.60
1532.90
2509.22
1522.62
1520.01
2553.03
989.98
2510.22
1019.29
2510.03
1513.69
1496.66
2496.04
1031.03
2563.10
4018.35
2755.04
2508.60
1016.35
2535.96
1007.13
2500.26
987.76
2536.97
1510.79
1492.99
2506.54
1005.96
2499.82
1508.10
1495.76
2550.16
999.28
2521.25
1009.27
2529.33
1048.70
2503.67
1495.99
1496.49
2519.30
1011.69
2503.14
1312.99
2500.46
4448.98
2540.02
1495.16
2496.89
996.15
2495.14
997.22
2568.22
1493.15
1497.52
2507.69
1014.84
2502.57
1504.52
1514.04
2501.00
997.15
2507.89
991.22
2500.38
1516.80
1512.00
2518.46
1003.08
2562.77
4010.34
2554.00
1546.34
2494.13
992.64
2525.25
1005.62
2610.27
4075.36
2510.18
2508.59
1004.50
2535.91
993.82
2513.69
1010.16
2517.91
1134.09
2661.40
1497.10
1514.44
2524.99
1499.57
1524.05
2497.09
998.39
2508.09
1047.06
2502.53
1523.04
1503.06
2510.65
990.65
2717.34
4018.73
4265.10
2517.86
1495.01
2502.88
1019.22
2508.54
1031.67
2498.39
1489.32
1498.65
2522.68
1006.36
2498.20
1004.08
2497.02
1497.71
1503.53
2528.90
999.69
2497.82
1534.04
1501.40
2505.72
993.74
2492.78
1496.88
1502.07
2535.64
1051.05
2504.22
4511.54
2521.23
1497.63
2504.38
1507.37
1509.85
2547.49
999.47
2506.99
1030.15
2518.60
1019.44
2506.29
1022.83
2531.51
1552.82
1061.67
1513.49
2542.16
4545.41
2522.83
1514.88
2499.85
1019.54
2562.02
992.61
2499.98
1013.55
2501.11
1016.05
2545.74
1009.77
2502.95
1044.86
2498.48
1510.33
1539.12
1519.87
2502.46
1015.05
2521.58
1065.28
2514.92
1028.12
2530.11
1503.50
1505.54
1750.16
2496.92
991.51
2519.26
1262.32
1503.58
2695.28
1008.74
2589.70
1015.56
2526.43
1006.78
2504.90
995.09
2511.80
1498.80
1501.80
2522.24
1001.98
2605.07
1131.81
2521.55
1000.44
2517.10
998.26
2509.46
1007.62
2492.78
1529.15
1492.05
2499.55
994.97
2502.29
1505.78
1503.06
2515.79
994.83
2509.68
997.45
2528.15
1024.86
2514.18
1494.97
1499.46
2668.00
4275.84
2533.29
1514.06
2506.25
1251.08
2513.52
1028.88
2506.50
1037.69
2511.03
1244.09
1507.09
2517.64
1496.68
1510.13
2511.81
999.25
2527.79
1010.47
2520.02
1269.30
2519.67
1027.33
2528.41
1007.05
2512.85
1005.25
2527.03
1010.61
2505.67
1517.70
1502.99
2568.85
994.66
2501.45
1014.80
2513.24
1542.89
1525.75
2539.81
4310.00
2520.61
2508.69
1014.89
2535.41
999.37
2510.25
1029.48
2510.29
1034.54
2503.64
1552.85
1512.95
2509.31
1001.37
2499.46
997.52
2517.08
1083.87
2517.48
998.92
2509.01
1014.51
2507.26
1514.22
1564.78
2526.28
997.67
2510.45
1011.12
2517.38
1529.16
1517.12
1515.55
2509.90
1505.97
1513.53
2499.88
993.95
2508.38
1004.33
2517.15
1511.79
1505.55
2523.29
1018.10
2512.50
996.46
2525.30
1504.65
1505.42
2506.32
1000.46
2531.05
1510.20
1499.29
2502.35
991.97
2511.82
996.25
2514.81
1515.31
1512.38
2509.70
995.69
2508.05
1502.97
1507.32
2507.99
1247.55
1518.36
2502.31
1264.05
2516.59
1003.76
2502.93
1003.11
2520.31
1054.51
2502.86
1011.77
2516.01
1384.97
2506.94
1032.21
2527.49
1013.79
2504.23
4017.17
4023.67
2537.78
2501.08
1020.40
2507.23
1035.84
2661.22
1011.30
2508.41
1279.46
1501.27
2560.66
1092.91
2554.39
1020.11
2514.21
1090.57
2500.03
1050.71
2528.20
834.46
2513.04
1539.08
1635.45
1771.76
1978.48
1854.13
1535.37
1760.44
1509.07
2661.80
1046.60
2621.20
1244.11
1511.21
2581.00
1034.98
2545.04
4332.29
2581.09
1576.71
1880.23
1614.18
2538.16
1034.68
2584.97
1041.71
1822.13
2517.29
1049.90
2543.65
1158.78
1597.58
2568.64
1349.00
1587.18
2517.54
1080.00
2529.49
1009.68
2529.13
1051.83
2566.46
1004.17
2548.85
1018.07
2529.46
999.00
2565.21
1264.09
1577.31
2510.33
1090.41
2552.21
1014.12
2589.58
1017.47
2525.62
1208.41
1619.22
2660.64
1003.87
2500.98
1253.46
1616.32
2687.96
4274.79
2533.20
1630.45
2882.11
4048.97
2672.07
1539.33
1545.66
2514.88
1023.71
2611.65
997.00
2512.57
1006.50
2811.51
1035.04
2510.87
1003.24
2544.73
1021.50
2671.42
4277.43
2534.64
2523.06
1004.90
2530.34
1204.47
2520.55
1005.69
2532.16
4273.52
2611.42
1522.71
2500.09
1515.77
1598.68
2506.46
1142.36
2512.46
1017.07
2530.23
1014.62
2546.25
1003.59
2508.84
1020.54
2564.81
1274.11
2514.55
4007.33
4033.57
2500.89
2503.81
1070.87
2641.89
4111.58
2516.12
2582.02
1041.04
2666.59
4002.57
4009.89
2604.23
1562.88
2504.99
985.65
2754.58
1007.08
2579.07
1055.53
2674.09
3109.63
1612.92
2524.56
1083.97
2053.76
1502.41
2532.91
1094.76
2575.45
1263.73
1591.19
2532.40
1039.61
2549.49
1000.46
2502.59
1026.34
2570.62
1013.19
2531.56
1497.36
1552.97
2518.15
992.13
2524.35
1037.77
2997.63
4025.65
2585.44
1627.63
2561.59
1045.60
2504.00
995.24
2530.94
1170.99
2540.01
4106.73
4286.69
2686.04
1505.27
1506.27
2522.91
1010.46
1827.42
2518.80
1014.82
2741.77
4107.52
4011.39
2529.11
1503.75
2535.72
3119.55
1751.85
1515.76
2494.80
1002.10
2546.83
1004.06
2625.46
1517.87
1506.41
1534.78
2768.11
4097.62
2613.96
2521.53
1146.64
1519.04
2510.28
1068.57
2522.56
1504.48
1606.43
2551.84
4268.48
2580.39
1553.39
2550.86
1000.20
2596.37
997.47
2679.44
992.43
2538.12
1068.47
2509.29
1035.80
2637.16
993.40
2557.92
1032.67
2506.20
1101.24
2563.28
1111.43
1499.68
2538.15
1009.16
2503.87
1510.78
1573.92
2565.75
1345.24
1854.95
1499.72
2500.35
1024.63
2557.92
1118.36
2497.36
998.55
2546.52
1072.65
2515.19
1083.82
2667.52
749.69
2518.13
1031.10
2658.36
1102.87
2502.44
990.09
2551.57
1023.30
2642.92
1002.09
2574.46
1214.26
1538.87
2527.80
1002.13
2554.47
2513.60
2576.14
1530.45
2514.67
1108.91
2613.76
1003.81
2612.37
1088.12
2556.74
4298.22
2501.92
1594.95
2514.97
4426.81
2556.06
1624.97
2499.83
999.15
2577.13
998.33
2588.19
1019.79
2511.84
1000.56
2508.77
1498.16
1528.57
2502.12
998.08
2502.84
1027.59
2507.39
1589.26
1521.08
2602.55
4271.97
2684.16
1533.04
2532.65
1093.38
4006.91
1496.28
2877.52
4280.01
2520.73
1524.09
2547.79
1018.12
2519.25
1267.48
1507.83
2586.61
1015.47
2576.56
999.53
2498.18
1298.89
1514.21
2497.91
1201.68
2517.48
1162.80
1515.99
2506.03
1542.63
1524.21
2502.55
2549.79
2670.38
1541.92
1586.90
2563.20
2524.69
2518.36
1516.08
2519.90
1035.88
2659.19
999.89
2598.41
999.94
2583.27
1006.31
2555.11
1339.77
1517.84
2536.05
1106.67
2558.22
1062.31
2500.76
992.48
2579.21
1281.09
1552.79
1548.77
2520.56
1016.27
2523.83
1026.38
2529.03
1289.85
1576.08
2544.16
1027.21
2508.42
1044.07
2513.69
1158.27
2554.32
1002.21
2506.63
1040.48
4018.40
1515.33
2579.20
1133.31
2502.80
1505.79
1513.17
1501.19
2599.52
1005.68
2556.35
2526.05
2510.21
1569.31
2529.56
1003.64
2590.81
1020.79
2508.39
1091.62
2502.82
1091.99
2504.65
1016.58
2530.51
1032.30
2550.14
1017.68
2771.73
4015.99
4273.92
4263.39
1496.07
2520.19
1010.87
2762.18
1008.91
2524.07
1007.08
2498.41
1163.61
2557.71
1031.07
2567.47
1024.14
2662.82
4260.38
2551.65
1866.63
1597.23
1528.34
2515.65
1074.90
2567.56
1002.40
2503.75
1593.35
1514.96
2615.88
4297.36
2564.46
1493.78
2717.69
1010.37
2580.37
1002.69
2542.38
1012.92
2727.69
4086.71
4022.10
2562.16
1502.29
2581.58
1035.19
2570.94
1113.94
2570.02
995.61
2791.72
4266.33
2597.10
1510.46
2507.75
1038.45
2510.77
1123.84
4271.62
1495.03
1540.32
2571.15
1004.39
2504.87
1122.64
2647.86
4017.55
4271.91
2514.37
1514.90
2795.52
4125.71
2767.05
1586.87
1518.87
2523.87
1275.50
1522.95
1535.84
2612.05
1097.03
1528.54
2499.16
1289.78
1537.82
2531.35
1498.39
1500.14
4007.75
1497.17
2505.58
1098.87
2543.79
2504.90
2506.82
2586.49
4012.36
4005.61
2498.27
2508.46
996.59
4338.30
1765.94
1507.80
2683.75
4010.19
2652.14
2513.57
1060.38
2510.10
4084.27
4038.56
2510.02
4272.07
991.97
2507.11
1503.01
1513.54
4040.04
1550.41
2664.22
4031.13
4261.07
2511.93
1524.73
2797.13
7654.77
4008.78
4391.87
2538.55
1066.74
2673.95
4036.48
4335.22
2559.24
2491.75
4269.47
2530.59
1558.25
4012.20
1686.63
1530.59
2554.89
1015.11
4095.32
1530.95
2562.24
1033.50
2565.52
4092.85
4085.95
2515.26
4324.19
1028.99
2503.51
1001.85
1760.37
2507.14
1016.53
2498.59
1008.57
2517.98
1016.18
2509.57
1523.72
1505.69
1613.52
2548.38
1007.62
2521.92
1582.48
1495.86
2534.49
1088.24
2504.33
4262.61
2556.11
2599.01
4036.20
4378.57
2560.78
1496.50
2523.51
1014.97
2505.40
1021.76
2579.23
998.23
2525.60
1050.63
2569.56
1434.83
1499.52
1552.17
2500.34
1613.69
1498.73
2559.59
4518.79
2502.16
1511.74
2708.65
4196.93
2707.08
1001.94
2642.47
1258.55
1577.56
7484.48
2533.82
1823.74
2530.16
2502.21
2564.42
1022.74
2561.32
2504.99
2543.39
1598.37
2567.38
990.64
2611.93
984.74
2508.62
995.70
2543.90
1086.94
2619.96
4041.22
3999.16
7529.87
4006.02
2530.22
2504.73
1001.42
2516.42
1027.57
2641.24
998.57
2500.46
995.84
2583.93
1015.49
2509.43
1002.73
2501.97
1489.30
1491.29
2501.23
996.10
2533.39
1546.84
1495.50
2609.46
999.82
2588.24
1096.97
1528.69
2513.76
1077.14
2648.21
1031.07
2555.65
4296.25
2559.78
2666.73
4274.39
2550.08
2566.89
4304.17
2512.47
1496.50
1694.64
2529.86
1019.99
7540.29
2512.56
1523.98
2571.43
999.49
2506.46
4282.56
4502.32
2560.13
1137.21
2581.82
1039.30
2554.67
1005.35
2592.69
1093.41
1540.27
2514.08
1494.28
1551.26
2528.89
1139.12
2676.62
4064.62
2504.59
2623.15
997.51
2555.39
1007.64
2501.98
1006.37
2515.62
1083.55
2558.02
1000.45
2647.30
4236.14
4007.83
2502.13
2591.57
4035.57
2687.71
1496.66
2596.86
1024.12
2553.16
994.50
2578.88
999.91
2499.81
1004.38
2548.95
4299.66
4265.15
2510.25
1625.21
1531.78
2532.62
991.43
2711.25
1010.32
2513.11
1491.88
1494.92
1696.09
2545.14
994.43
2605.68
4059.87
2510.36
2573.98
4064.45
4257.89
2820.78
1008.10
4306.96
1596.44
1499.15
2891.12
4274.17
2505.43
1615.90
1592.97
2568.14
1018.65
2569.62
1137.10
2546.61
994.64
2507.69
1010.51
2555.89
1040.78
2519.14
1008.35
2528.82
1753.21
1110.59
2548.75
1025.03
2560.23
1033.43
2641.72
4024.92
2537.32
1589.07
1492.24
2506.50
1036.24
2560.87
1008.06
2564.02
996.74
2592.52
1003.68
2539.06
1000.71
2568.88
1540.79
1649.28
1512.83
2595.79
1021.01
2555.42
1036.91
2519.15
1017.65
2558.91
1000.91
2528.47
1113.99
2574.54
1021.92
2520.94
1008.40
2682.01
4261.32
2609.82
1496.51
2604.55
1007.72
2534.11
998.15
2559.60
1505.34
1496.56
2622.37
999.87
2518.12
1004.32
2757.84
4275.01
2514.07
1544.81
2502.47
1328.42
1520.29
2571.16
1169.26
1493.39
2526.50
995.05
2504.33
1569.55
1630.01
1645.60
2514.40
1004.69
2497.60
1009.99
2579.05
1029.40
2542.96
1104.40
2511.51
1064.99
2537.97
1107.77
2509.85
1081.40
2566.26
1043.27
2509.99
1000.72
2619.27
1018.69
2567.91
1024.79
2524.46
1001.70
2513.84
1209.77
2520.61
994.06
2555.80
1031.73
2551.87
1122.76
2572.26
4009.86
4011.93
2548.00
2576.08
4009.02
4569.11
2529.80
999.28
2570.77
1531.06
1612.61
1546.20
2542.07
1035.09
2555.40
1013.10
2693.98
1015.64
2497.00
1011.43
2662.65
1038.39
2519.55
1513.23
1499.25
2539.06
1026.12
2581.77
1027.71
2494.67
992.73
2562.03
1007.42
2700.49
4293.92
2500.33
2504.70
1014.00
2548.72
1017.93
2502.31
1191.27
2660.28
4006.01
4009.66
2510.51
1552.12
2508.36
1500.86
1515.44
2515.79
1069.04
2530.80
999.23
2568.17
1028.64
2520.63
996.15
2506.53
1078.89
2500.97
1000.95
2514.31
1503.09
1505.94
2533.23
1490.72
1510.17
2509.69
4385.52
4020.44
2509.29
1520.78
1577.04
2511.36
1052.13
2539.96
1040.08
2568.22
1017.49
2589.79
1006.96
2571.48
1033.82
2502.32
1107.29
2570.12
1546.56
1081.77
2524.43
1059.93
2517.82
1352.84
1513.25
2511.29
1062.47
2559.37
4299.98
2503.50
2500.32
999.49
2512.21
1080.63
2504.77
992.90
2540.46
1029.38
2500.20
1582.20
